18.5437698 ,73.824878
18.543639 ,73.8250438
18.543502 ,73.825175
18.5434124 ,73.82525
18.5431032 ,73.8254922
18.5429796 ,73.8255923
18.5428644 ,73.8257108
18.5427933 ,73.8258049
18.5426702 ,73.8259716
18.5426189 ,73.8261318
18.542584 ,73.8263396
18.5424506 ,73.8272055
18.5423097 ,73.8279662
18.5422638 ,73.8282143
18.5422518 ,73.8284562
18.542225 ,73.8287782
****************************************************
18.5685258 ,73.8115463
18.5672972 ,73.8116323
****************************************************
18.5672972 ,73.8116323
18.5671822 ,73.8116529
18.5668212 ,73.8118067
18.5667027 ,73.8117913
****************************************************
18.5667027 ,73.8117913
18.5667876 ,73.8117188
18.5671569 ,73.8115614
18.5672913 ,73.8115378
****************************************************
18.5703556 ,73.8088782
18.5700404 ,73.8090777
18.5698757 ,73.8092131
18.5697544 ,73.8093531
18.5696568 ,73.8094958
18.569593 ,73.8097168
18.5694245 ,73.8104704
18.5693352 ,73.810805
18.5692504 ,73.8110238
18.5691612 ,73.8111908
18.5690468 ,73.8113313
18.5689156 ,73.8114404
18.5687539 ,73.8115074
18.5685258 ,73.8115463
****************************************************
18.5686997 ,73.7666714
18.5686936 ,73.7667942
18.5681314 ,73.7677777
18.5680593 ,73.767883
18.5679988 ,73.7679468
18.5679339 ,73.7680011
18.567848 ,73.7680559
18.5676137 ,73.7681728
18.5674623 ,73.7682484
18.5673759 ,73.768301
18.5672983 ,73.7683629
18.5672429 ,73.7684143
18.5671661 ,73.7684978
18.5671095 ,73.7685758
18.5670561 ,73.7686802
18.566994 ,73.7688184
18.5665037 ,73.7702736
18.5664365 ,73.7704705
18.5663155 ,73.7707968
18.5661732 ,73.7711608
18.5660437 ,73.7714699
18.5660114 ,73.7715469
18.5657187 ,73.7722379
18.5655859 ,73.7725514
18.5655367 ,73.7726815
18.5654966 ,73.7727877
18.5654142 ,73.7730171
18.5653481 ,73.7732009
18.5652874 ,73.7733602
18.5652039 ,73.7735793
18.5651341 ,73.7737625
18.5648443 ,73.7745209
18.5647551 ,73.7747544
18.5647376 ,73.7748001
18.5646865 ,73.7749446
18.564642 ,73.7750788
18.5645983 ,73.7752205
18.5645448 ,73.7754197
18.5645062 ,73.7755779
18.5644733 ,73.7757129
18.5644287 ,73.7759205
18.5644003 ,73.7760887
18.5643686 ,73.7762768
18.5643276 ,73.7765825
18.5643133 ,73.7766889
18.5642957 ,73.7768069
18.5642825 ,73.7769105
18.5642349 ,73.7773039
18.5642269 ,73.7773663
18.5642123 ,73.7775164
18.5642044 ,73.777627
18.5641987 ,73.7777874
18.5641977 ,73.7778784
18.5641969 ,73.7779567
18.5642102 ,73.7782978
18.5642211 ,73.7785761
18.5642292 ,73.77877
18.5642303 ,73.7788073
18.564235 ,73.7789633
18.564235 ,73.7791906
18.5642289 ,73.7796121
18.5642212 ,73.7801492
18.564219 ,73.7805025
18.5642109 ,73.7808619
18.5642062 ,73.781008
18.5641896 ,73.7811393
18.5641568 ,73.78131
18.5641337 ,73.7814001
18.5641054 ,73.781511
18.564082 ,73.7815835
18.5639639 ,73.7819497
18.5637988 ,73.7824616
18.5637556 ,73.7825799
18.5637099 ,73.7826835
18.5636581 ,73.7827704
18.5635726 ,73.7828947
18.5635003 ,73.7829885
18.5629691 ,73.7836133
18.562879 ,73.7837004
18.5628081 ,73.7837645
18.562736 ,73.7838153
18.5626416 ,73.7838686
18.5625306 ,73.783921
18.5624298 ,73.783966
18.5623955 ,73.7839807
****************************************************
18.5549629 ,73.7984923
18.5549676 ,73.7986734
18.5550828 ,73.7993955
18.5551049 ,73.7995713
18.5551058 ,73.7996968
18.555094 ,73.7997872
18.5550871 ,73.7998404
18.5550563 ,73.7999568
18.5548687 ,73.8004262
18.554825 ,73.8005363
18.5546456 ,73.8010791
18.5546083 ,73.8011755
18.5545505 ,73.801284
18.5541186 ,73.8019228
18.5540062 ,73.8020704
18.5537925 ,73.8022889
18.5536182 ,73.8024352
18.5535217 ,73.8025103
18.5534896 ,73.8025352
18.5532876 ,73.8026782
18.553214 ,73.8027353
18.5531591 ,73.8027779
18.5530829 ,73.8028413
18.553007 ,73.8029113
18.5529346 ,73.802986
18.5528352 ,73.8031036
18.5525664 ,73.8034271
18.5523692 ,73.8036194
18.5522107 ,73.8037732
18.5518204 ,73.8041263
18.551794 ,73.8041533
18.5517142 ,73.8042357
18.5516 ,73.8043638
18.5515295 ,73.8044566
18.5514664 ,73.8045398
18.5511723 ,73.8049276
18.5510978 ,73.8050224
18.5510004 ,73.8051756
18.5508623 ,73.8054535
18.5507013 ,73.8059026
18.5506653 ,73.8060581
18.550266 ,73.8084614
18.5501155 ,73.8093672
18.5500876 ,73.8094698
****************************************************
18.5548823 ,73.7985003
18.5548849 ,73.7984074
18.5549017 ,73.7979773
****************************************************
18.5549762 ,73.7981509
18.5549658 ,73.7984064
18.5549629 ,73.7984923
****************************************************
18.5654896 ,73.8122429
18.5654199 ,73.8123136
18.5647499 ,73.8126223
18.5643661 ,73.8127992
18.5643 ,73.8128274
18.5637292 ,73.8130705
18.5634899 ,73.8131737
18.5631254 ,73.8133309
18.5624364 ,73.8136099
18.5622519 ,73.8136927
18.5617214 ,73.8139615
****************************************************
18.5499898 ,73.8095259
18.5500119 ,73.8094426
18.5500359 ,73.8093524
18.5501129 ,73.8088051
18.5502607 ,73.8077546
18.5505861 ,73.8060406
18.550624 ,73.8058773
18.5507884 ,73.8054185
18.5509309 ,73.8051319
18.5510326 ,73.8049718
18.5510648 ,73.8049268
18.5514033 ,73.8044865
18.5514789 ,73.8043869
18.5515389 ,73.8043078
18.5516565 ,73.804176
18.551741 ,73.8040901
18.5517657 ,73.8040634
18.5521568 ,73.8037096
18.5523158 ,73.8035552
18.5525084 ,73.8033676
18.5527747 ,73.803047
18.552876 ,73.8029271
18.5529521 ,73.8028486
18.5530312 ,73.8027757
18.5531101 ,73.80271
18.5531661 ,73.8026666
18.553241 ,73.8026084
18.5534431 ,73.8024655
18.5534688 ,73.8024455
18.553569 ,73.8023675
18.553739 ,73.8022247
18.5539463 ,73.8020129
18.5540542 ,73.8018713
18.5544822 ,73.8012382
18.5545354 ,73.8011384
18.5545699 ,73.8010489
18.5547495 ,73.8005057
18.554794 ,73.8003936
18.5548314 ,73.8002999
18.5549798 ,73.7999287
18.5550077 ,73.7998231
18.5550149 ,73.799768
18.5550249 ,73.7996913
18.5550241 ,73.7995775
18.5550028 ,73.7994079
18.5548876 ,73.7986858
18.554884 ,73.7985609
18.5548823 ,73.7985003
****************************************************
18.5623192 ,73.7839222
18.5623988 ,73.7838872
18.5624983 ,73.7838428
18.562606 ,73.783792
18.5626943 ,73.783742
18.5627592 ,73.7836964
18.5628254 ,73.7836365
18.5629115 ,73.7835533
18.5634388 ,73.7829331
18.5635085 ,73.7828427
18.563591 ,73.7827226
18.5636387 ,73.7826426
18.5636781 ,73.7825591
18.5637228 ,73.7824325
18.564028 ,73.7814861
18.5640443 ,73.7814226
18.5640781 ,73.7812904
18.5641098 ,73.7811252
18.5641255 ,73.7810009
18.5641301 ,73.7808597
18.5641305 ,73.7808297
18.564136 ,73.7804174
18.5641468 ,73.7796976
18.5641542 ,73.77919
18.5641542 ,73.7789646
18.5641484 ,73.7787733
18.5641404 ,73.7785801
18.5641335 ,73.7784042
18.5641161 ,73.7779581
18.5641176 ,73.7778091
18.5641178 ,73.7777854
18.5641236 ,73.7776221
18.5641318 ,73.7775088
